x,y,z,timestamp
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:50.516Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:50.567Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:50.619Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:50.669Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:50.719Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:50.771Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:50.821Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:50.922Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:50.975Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:51.025Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:51.076Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:51.126Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:51.178Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:51.229Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:51.280Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:51.331Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:51.381Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:51.432Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:51.535Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:51.585Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:51.636Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:51.687Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:51.737Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:51.788Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:51.838Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:51.889Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:51.940Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:51.991Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:52.043Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:52.144Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:52.196Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:52.247Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:52.297Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:52.347Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:52.399Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:52.450Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:52.501Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:52.551Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:52.552Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:52.602Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:52.704Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:52.755Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:52.805Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:52.856Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:52.906Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:52.956Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:53.006Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:53.057Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:53.106Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:53.156Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:53.206Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:53.306Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:53.356Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:53.406Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:53.456Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:53.507Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:53.558Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:53.609Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:53.660Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:53.710Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:53.760Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:53.810Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:53.910Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:53.961Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:54.012Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:54.064Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:54.128Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:54.182Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:54.216Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:54.266Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:54.316Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:54.368Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:54.419Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:54.519Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:54.570Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:54.621Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:54.672Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:54.722Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:54.773Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:54.824Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:54.876Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:54.925Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:54.976Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:55.027Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:55.128Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:55.179Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:55.231Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:55.282Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:55.333Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:55.384Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:55.434Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:55.485Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:55.536Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:55.586Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:55.637Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:55.738Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:55.789Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:55.840Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:55.891Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:55.943Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:55.993Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:56.045Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:56.095Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:56.145Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:56.195Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:56.246Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:56.347Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:56.399Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:56.449Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:56.501Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:56.551Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:56.551Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:56.602Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:56.653Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:56.704Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:56.753Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:56.803Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:56.905Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:56.955Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:57.007Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:57.058Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:57.108Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:57.158Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:57.209Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:57.260Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:57.311Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:57.362Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:57.413Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:57.514Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:57.565Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:57.616Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:57.667Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:57.719Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:57.771Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:57.822Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:57.874Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:57.924Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:57.975Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:58.026Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:58.129Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:58.179Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:58.230Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:58.281Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:58.332Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:58.383Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:58.435Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:58.486Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:58.537Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:58.587Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:58.637Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:58.739Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:58.790Z
-186.67570470466086,62.7967356006687,-161.50042768657647,2026-01-29T14:56:58.841Z
-186.67570470466086,62.495200877005914,-161.50042768657647,2026-01-29T14:56:58.891Z
-186.67570470466086,62.121296840539195,-161.50042768657647,2026-01-29T14:56:58.942Z
-186.67570470466086,62,-161.50042768657647,2026-01-29T14:56:58.992Z
-186.67570470466086,62.41999998688698,-161.50042768657647,2026-01-29T14:56:59.043Z
-186.67570470466086,62.7531999805212,-161.50042768657647,2026-01-29T14:56:59.093Z
-186.67570470466086,63.00133597911215,-161.50042768657647,2026-01-29T14:56:59.144Z
-186.67570470466086,63.166109260938214,-161.50042768657647,2026-01-29T14:56:59.207Z
-186.67570470466086,63.24918707874468,-161.50042768657647,2026-01-29T14:56:59.246Z
-186.67570470466086,63.17675927506424,-161.50042768657647,2026-01-29T14:56:59.348Z
-186.67570470466086,63.024424088213685,-161.50042768657647,2026-01-29T14:56:59.399Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:56:59.501Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:56:59.552Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:56:59.553Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:56:59.603Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:56:59.654Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:56:59.756Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:56:59.806Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:56:59.856Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:56:59.906Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:56:59.956Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:00.007Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:00.056Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:00.106Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:00.156Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:00.206Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:00.256Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:00.356Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:00.406Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:57:00.456Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:57:00.506Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:57:00.556Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:00.606Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:00.656Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:00.705Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:00.756Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:00.806Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:00.856Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:00.957Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:01.007Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:57:01.058Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:57:01.108Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:57:01.158Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:01.208Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:01.259Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:01.309Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:01.360Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:01.411Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:01.461Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:01.562Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:01.613Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:57:01.663Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:57:01.714Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:57:01.765Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:01.815Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:01.866Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:01.918Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:01.969Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:02.019Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:02.070Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:02.172Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:02.222Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:57:02.273Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:57:02.324Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:57:02.376Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:02.425Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:02.476Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:02.527Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:02.579Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:02.630Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:02.680Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:02.783Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:02.833Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:57:02.884Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:57:02.936Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:57:02.986Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:03.038Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:03.088Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:03.139Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:03.189Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:03.240Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:03.292Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:03.392Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:03.443Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:57:03.495Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:57:03.546Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:57:03.597Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:03.648Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:03.700Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:03.752Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:03.753Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:03.803Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:03.853Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:03.955Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:04.005Z
-186.67570470466086,63.796735600668704,-161.50042768657647,2026-01-29T14:57:04.055Z
-186.67570470466086,63.49520087700592,-161.50042768657647,2026-01-29T14:57:04.105Z
-186.67570470466086,63.1212968405392,-161.50042768657647,2026-01-29T14:57:04.155Z
-186.67570470466086,63,-161.50042768657647,2026-01-29T14:57:04.206Z
-186.67570470466086,63.41999998688698,-161.50042768657647,2026-01-29T14:57:04.305Z
-186.67570470466086,63.7531999805212,-161.50042768657647,2026-01-29T14:57:04.368Z
-186.67570470466086,64.00133597911214,-161.50042768657647,2026-01-29T14:57:04.405Z
-186.67570470466086,64.16610926093821,-161.50042768657647,2026-01-29T14:57:04.466Z
-186.67570470466086,64.24918707874468,-161.50042768657647,2026-01-29T14:57:04.505Z
-186.67570470466086,64.17675927506424,-161.50042768657647,2026-01-29T14:57:04.606Z
-186.67570470466086,64.02442408821369,-161.50042768657647,2026-01-29T14:57:04.656Z
-186.67570470466086,64.41999998688698,-161.50042768657647,2026-01-29T14:57:04.755Z
-186.67570470466086,64.7531999805212,-161.50042768657647,2026-01-29T14:57:04.805Z
-186.67570470466086,65.00133597911214,-161.50042768657647,2026-01-29T14:57:04.856Z
-186.67570470466086,65.16610926093821,-161.50042768657647,2026-01-29T14:57:04.906Z
-186.67570470466086,65.24918707874468,-161.50042768657647,2026-01-29T14:57:04.956Z
-186.67570470466086,65.17675927506424,-161.50042768657647,2026-01-29T14:57:05.056Z
-186.67570470466086,65.02442408821369,-161.50042768657647,2026-01-29T14:57:05.107Z
-186.67570470466086,64.79673560066871,-161.50042768657647,2026-01-29T14:57:05.156Z
-186.67570470466086,64.49520087700593,-161.50042768657647,2026-01-29T14:57:05.206Z
-186.67570470466086,64.1212968405392,-161.50042768657647,2026-01-29T14:57:05.256Z
-186.67570470466086,64,-161.50042768657647,2026-01-29T14:57:05.306Z
-186.67570470466086,64.41999998688698,-161.50042768657647,2026-01-29T14:57:05.357Z
-186.67570470466086,64.7531999805212,-161.50042768657647,2026-01-29T14:57:05.408Z
-186.67570470466086,65.00133597911214,-161.50042768657647,2026-01-29T14:57:05.458Z
-186.67570470466086,65.16610926093821,-161.50042768657647,2026-01-29T14:57:05.509Z
-186.67570470466086,65.24918707874468,-161.50042768657647,2026-01-29T14:57:05.559Z
-186.67570470466086,65.17675927506424,-161.50042768657647,2026-01-29T14:57:05.658Z
-186.67570470466086,65.02442408821369,-161.50042768657647,2026-01-29T14:57:05.709Z
-186.67570470466086,64.79673560066871,-161.50042768657647,2026-01-29T14:57:05.759Z
-186.67570470466086,64.49520087700593,-161.50042768657647,2026-01-29T14:57:05.809Z
-186.67570470466086,64.1212968405392,-161.50042768657647,2026-01-29T14:57:05.860Z
-186.67570470466086,64,-161.50042768657647,2026-01-29T14:57:05.910Z
-186.67570470466086,64.41999998688698,-161.50042768657647,2026-01-29T14:57:05.960Z
-186.67570470466086,64.7531999805212,-161.50042768657647,2026-01-29T14:57:06.011Z
-186.67570470466086,65.00133597911214,-161.50042768657647,2026-01-29T14:57:06.061Z
-186.67570470466086,65.16610926093821,-161.50042768657647,2026-01-29T14:57:06.112Z
-186.67570470466086,65.24918707874468,-161.50042768657647,2026-01-29T14:57:06.163Z
-186.67570470466086,65.17675927506424,-161.50042768657647,2026-01-29T14:57:06.265Z
-186.67570470466086,65.02442408821369,-161.50042768657647,2026-01-29T14:57:06.315Z
-186.67570470466086,64.79673560066871,-161.50042768657647,2026-01-29T14:57:06.366Z
-186.67570470466086,64.49520087700593,-161.50042768657647,2026-01-29T14:57:06.417Z
-186.67570470466086,64.1212968405392,-161.50042768657647,2026-01-29T14:57:06.469Z
-186.67570470466086,64,-161.50042768657647,2026-01-29T14:57:06.519Z
-186.67570470466086,64.41999998688698,-161.50042768657647,2026-01-29T14:57:06.570Z
-186.67570470466086,64.7531999805212,-161.50042768657647,2026-01-29T14:57:06.620Z
-186.67570470466086,65.00133597911214,-161.50042768657647,2026-01-29T14:57:06.670Z
-186.67570470466086,65.16610926093821,-161.50042768657647,2026-01-29T14:57:06.722Z
-186.67570470466086,65.24918707874468,-161.50042768657647,2026-01-29T14:57:06.772Z
-186.67570470466086,65.17675927506424,-161.50042768657647,2026-01-29T14:57:06.875Z
-186.67570470466086,65.02442408821369,-161.50042768657647,2026-01-29T14:57:06.928Z
-186.67570470466086,64.79673560066871,-161.50042768657647,2026-01-29T14:57:06.978Z
-186.67570470466086,64.49520087700593,-161.50042768657647,2026-01-29T14:57:07.030Z
-186.67570470466086,64.1212968405392,-161.50042768657647,2026-01-29T14:57:07.080Z
-186.67570470466086,64,-161.50042768657647,2026-01-29T14:57:07.131Z
-186.67570470466086,64.41999998688698,-161.50042768657647,2026-01-29T14:57:07.182Z
-186.67570470466086,64.7531999805212,-161.50042768657647,2026-01-29T14:57:07.233Z
-186.67570470466086,65.00133597911214,-161.50042768657647,2026-01-29T14:57:07.285Z
-186.67570470466086,65.16610926093821,-161.50042768657647,2026-01-29T14:57:07.335Z
-186.67570470466086,65.24918707874468,-161.50042768657647,2026-01-29T14:57:07.386Z
-186.67570470466086,65.17675927506424,-161.50042768657647,2026-01-29T14:57:07.488Z
-186.67570470466086,65.02442408821369,-161.50042768657647,2026-01-29T14:57:07.539Z
-186.67570470466086,64.79673560066871,-161.50042768657647,2026-01-29T14:57:07.590Z
-186.67570470466086,64.49520087700593,-161.50042768657647,2026-01-29T14:57:07.641Z
-186.67570470466086,64.1212968405392,-161.50042768657647,2026-01-29T14:57:07.692Z
-186.67570470466086,64,-161.50042768657647,2026-01-29T14:57:07.744Z
-186.67570470466086,64.41999998688698,-161.50042768657647,2026-01-29T14:57:07.794Z
-186.67570470466086,64.7531999805212,-161.50042768657647,2026-01-29T14:57:07.845Z
-186.67570470466086,65.00133597911214,-161.50042768657647,2026-01-29T14:57:07.897Z
-186.67570470466086,65.16610926093821,-161.50042768657647,2026-01-29T14:57:07.948Z
-186.67570470466086,65.24918707874468,-161.50042768657647,2026-01-29T14:57:07.998Z
-186.67570470466086,65.17675927506424,-161.50042768657647,2026-01-29T14:57:08.099Z
-186.67570470466086,65.02442408821369,-161.50042768657647,2026-01-29T14:57:08.151Z
-186.67570470466086,64.79673560066871,-161.50042768657647,2026-01-29T14:57:08.201Z
-186.67570470466086,64.49520087700593,-161.50042768657647,2026-01-29T14:57:08.202Z
-186.67570470466086,64.1212968405392,-161.50042768657647,2026-01-29T14:57:08.252Z
-186.67570470466086,64,-161.50042768657647,2026-01-29T14:57:08.302Z
-186.67570470466086,64.41999998688698,-161.50042768657647,2026-01-29T14:57:08.353Z
-186.67570470466086,64.7531999805212,-161.50042768657647,2026-01-29T14:57:08.404Z
-186.67570470466086,65.00133597911214,-161.50042768657647,2026-01-29T14:57:08.454Z
-186.67570470466086,65.16610926093821,-161.50042768657647,2026-01-29T14:57:08.505Z
-186.67570470466086,65.24918707874468,-161.50042768657647,2026-01-29T14:57:08.555Z
